dataset,video_path,subject,camera,scenario,activity,source_label,label,start_s,end_s,split
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam5_0_13.160_19.140_1_5_mcfd.avi,1,5,23,sit_down,3,0,106.653,107.40347,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam7_0_13.027_19.007_1_7_mcfd.avi,1,7,23,sit_down,3,0,106.51966666666668,107.27013666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam8_0_11.360_17.340_1_8_mcfd.avi,1,8,23,sit_down,3,0,104.853,105.60347,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,lying,6,0,109.51333333333334,113.63680333333332,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam2_0_13.093_19.073_1_2_mcfd.avi,1,2,23,lying,6,0,110.21333333333334,114.33680333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,lying,6,0,110.21333333333334,114.33680333333334,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam4_0_12.860_18.840_1_4_mcfd.avi,1,4,23,lying,6,0,109.98,114.10347,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam5_0_13.160_19.140_1_5_mcfd.avi,1,5,23,lying,6,0,110.28,114.40347,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam7_0_13.027_19.007_1_7_mcfd.avi,1,7,23,lying,6,0,110.14666666666666,114.27013666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam8_0_11.360_17.340_1_8_mcfd.avi,1,8,23,lying,6,0,108.48,112.60347,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,fall,1,1,119.92833333333331,121.01180333333332,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam2_0_13.093_19.073_1_2_mcfd.avi,1,2,23,fall,1,1,120.62833333333332,121.71180333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,fall,1,1,120.62833333333332,121.71180333333334,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam4_0_12.860_18.840_1_4_mcfd.avi,1,4,23,fall,1,1,120.395,121.47847,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam5_0_13.160_19.140_1_5_mcfd.avi,1,5,23,fall,1,1,120.695,121.77847,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam7_0_13.027_19.007_1_7_mcfd.avi,1,7,23,fall,1,1,120.56166666666664,121.64513666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam8_0_11.360_17.340_1_8_mcfd.avi,1,8,23,fall,1,1,118.895,119.97847,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,stand_up,7,0,121.01133333333334,125.40764333333334,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam2_0_13.093_19.073_1_2_mcfd.avi,1,2,23,stand_up,7,0,121.71133333333334,126.10764333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,stand_up,7,0,121.71133333333334,126.10764333333334,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam4_0_12.860_18.840_1_4_mcfd.avi,1,4,23,stand_up,7,0,121.478,125.87431,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam5_0_13.160_19.140_1_5_mcfd.avi,1,5,23,stand_up,7,0,121.778,126.17431,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam7_0_13.027_19.007_1_7_mcfd.avi,1,7,23,stand_up,7,0,121.64466666666668,126.04097666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam8_0_11.360_17.340_1_8_mcfd.avi,1,8,23,stand_up,7,0,119.978,124.37431,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,other,9,0,125.40733333333334,137.4076433333333,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam2_0_13.093_19.073_1_2_mcfd.avi,1,2,23,other,9,0,126.10733333333334,138.10764333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,other,9,0,126.10733333333334,138.10764333333333,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam4_0_12.860_18.840_1_4_mcfd.avi,1,4,23,other,9,0,125.874,137.87430999999998,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam5_0_13.160_19.140_1_5_mcfd.avi,1,5,23,other,9,0,126.174,138.17431,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam7_0_13.027_19.007_1_7_mcfd.avi,1,7,23,other,9,0,126.04066666666668,138.0409766666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam8_0_11.360_17.340_1_8_mcfd.avi,1,8,23,other,9,0,124.374,136.37430999999998,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,walk,0,0,137.40733333333333,140.32430333333332,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam2_0_13.093_19.073_1_2_mcfd.avi,1,2,23,walk,0,0,138.10733333333334,141.02430333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,walk,0,0,138.10733333333334,141.02430333333334,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam4_0_12.860_18.840_1_4_mcfd.avi,1,4,23,walk,0,0,137.874,140.79097,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam5_0_13.160_19.140_1_5_mcfd.avi,1,5,23,walk,0,0,138.174,141.09097,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam7_0_13.027_19.007_1_7_mcfd.avi,1,7,23,walk,0,0,138.04066666666668,140.95763666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam8_0_11.360_17.340_1_8_mcfd.avi,1,8,23,walk,0,0,136.374,139.29097,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,standing,8,0,171.26180333333332,173.44930333333332,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam2_0_13.093_19.073_1_2_mcfd.avi,1,2,23,standing,8,0,171.96180333333334,174.14930333333334,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,standing,8,0,171.96180333333334,174.14930333333334,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam4_0_12.860_18.840_1_4_mcfd.avi,1,4,23,standing,8,0,171.72847,173.91597,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam5_0_13.160_19.140_1_5_mcfd.avi,1,5,23,standing,8,0,172.02847,174.21597,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam7_0_13.027_19.007_1_7_mcfd.avi,1,7,23,standing,8,0,171.89513666666667,174.08263666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam8_0_11.360_17.340_1_8_mcfd.avi,1,8,23,standing,8,0,170.22847,172.41597,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,walk,0,0,151.82433333333333,171.2613333333333,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam2_0_13.093_19.073_1_2_mcfd.avi,1,2,23,walk,0,0,152.52433333333337,171.96133333333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,walk,0,0,152.52433333333337,171.96133333333333,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam4_0_12.860_18.840_1_4_mcfd.avi,1,4,23,walk,0,0,152.291,171.72799999999998,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam5_0_13.160_19.140_1_5_mcfd.avi,1,5,23,walk,0,0,152.591,172.028,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam7_0_13.027_19.007_1_7_mcfd.avi,1,7,23,walk,0,0,152.45766666666668,171.89466666666667,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam8_0_11.360_17.340_1_8_mcfd.avi,1,8,23,walk,0,0,150.791,170.22799999999998,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam1_0_12.393_18.373_1_1_mcfd.avi,1,1,23,walk,0,0,173.44933333333333,179.55014333333332,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam2_0_13.093_19.073_1_2_mcfd.avi,1,2,23,walk,0,0,174.14933333333337,180.2501433333333,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam3_0_13.093_19.073_1_3_mcfd.avi,1,3,23,walk,0,0,174.14933333333337,180.2501433333333,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam4_0_12.860_18.840_1_4_mcfd.avi,1,4,23,walk,0,0,173.916,180.01681,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam5_0_13.160_19.140_1_5_mcfd.avi,1,5,23,walk,0,0,174.216,180.31681,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam7_0_13.027_19.007_1_7_mcfd.avi,1,7,23,walk,0,0,174.08266666666668,180.18347666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute23_cam8_0_11.360_17.340_1_8_mcfd.avi,1,8,23,walk,0,0,172.416,178.51681,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam1_0_10.015_31.675_1_1_mcfd.avi,1,1,24,standing,8,0,117.76966666666668,121.62180666666666,train
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam2_0_11.115_32.775_1_2_mcfd.avi,1,2,24,standing,8,0,118.86966666666667,122.72180666666668,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam3_0_10.148_31.808_1_3_mcfd.avi,1,3,24,standing,8,0,117.903,121.75514,val
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam4_0_9.915_31.575_1_4_mcfd.avi,1,4,24,standing,8,0,117.66966666666669,121.52180666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam5_0_11.148_32.808_1_5_mcfd.avi,1,5,24,standing,8,0,118.903,122.75514,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam7_0_11.015_32.675_1_7_mcfd.avi,1,7,24,standing,8,0,118.76966666666668,122.62180666666666,test
MCFD,/content/fall_detection_work/MCFD/MCFD/clips/chute24_cam8_0_9.948_31.608_1_8_mcfd.avi,1,8,24,standing,8,0,117.703,121.55514,test
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/01.mp4,Subject_1,1,subject1_adl_01,sitting,4,0,0.0,0.5,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/02.mp4,Subject_1,1,subject1_adl_02,sitting,4,0,0.0,0.4,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/03.mp4,Subject_1,1,subject1_adl_03,sitting,4,0,0.0,0.4,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/04.mp4,Subject_1,1,subject1_adl_04,lying,6,0,0.0,1.14,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/06.mp4,Subject_1,1,subject1_adl_06,sitting,4,0,0.0,0.7,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/07.mp4,Subject_1,1,subject1_adl_07,other,9,0,0.0,7.52,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/08.mp4,Subject_1,1,subject1_adl_08,walk,0,0,0.0,6.28,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/09.mp4,Subject_1,1,subject1_adl_09,other,9,0,0.0,4.98,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/10.mp4,Subject_1,1,subject1_adl_10,other,9,0,0.0,3.92,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/11.mp4,Subject_1,1,subject1_adl_11,walk,0,0,0.0,1.94,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/14.mp4,Subject_1,1,subject1_adl_14,sitting,4,0,0.0,0.44,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/15.mp4,Subject_1,1,subject1_adl_15,walk,0,0,0.0,1.28,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/16.mp4,Subject_1,1,subject1_adl_16,sitting,4,0,0.0,3.52,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/01.mp4,Subject_1,1,subject1_fall_01,sitting,4,0,0.0,2.28,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/02.mp4,Subject_1,1,subject1_fall_02,sitting,4,0,0.0,1.14,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/03.mp4,Subject_1,1,subject1_fall_03,sitting,4,0,0.0,0.8,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/04.mp4,Subject_1,1,subject1_fall_04,sitting,4,0,0.0,0.72,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/12.mp4,Subject_1,1,subject1_adl_12,other,9,0,0.0,2.58,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/13.mp4,Subject_1,1,subject1_adl_13,standing,8,0,0.0,0.64,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/06.mp4,Subject_1,1,subject1_fall_06,walk,0,0,0.0,2.24,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/07.mp4,Subject_1,1,subject1_fall_07,walk,0,0,0.0,1.0,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/08.mp4,Subject_1,1,subject1_fall_08,walk,0,0,0.0,0.76,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/09.mp4,Subject_1,1,subject1_fall_09,standing,8,0,0.0,0.64,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/10.mp4,Subject_1,1,subject1_fall_10,standing,8,0,0.0,0.72,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/11.mp4,Subject_1,1,subject1_fall_11,standing,8,0,0.0,0.52,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/12.mp4,Subject_1,1,subject1_fall_12,standing,8,0,0.0,1.66,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/14.mp4,Subject_1,1,subject1_fall_14,standing,8,0,0.0,0.02,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/15.mp4,Subject_1,1,subject1_fall_15,sitting,4,0,0.0,0.26,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/16.mp4,Subject_1,1,subject1_fall_16,sitting,4,0,0.0,1.52,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/05.mp4,Subject_1,1,subject1_fall_05,walk,0,0,0.0,1.76,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/13.mp4,Subject_1,1,subject1_fall_13,fall,1,1,0.0,1.92,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/14.mp4,Subject_1,1,subject1_fall_14,fall,1,1,0.014,2.274,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/15.mp4,Subject_1,1,subject1_fall_15,fall,1,1,0.26,3.62,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/02.mp4,Subject_1,1,subject1_adl_02,lie_down,5,0,0.4,2.58,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/03.mp4,Subject_1,1,subject1_adl_03,lie_down,5,0,0.4,1.9,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/14.mp4,Subject_1,1,subject1_adl_14,stand_up,7,0,0.44,1.62,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/01.mp4,Subject_1,1,subject1_adl_01,lie_down,5,0,0.5,2.8,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/11.mp4,Subject_1,1,subject1_fall_11,fall,1,1,0.52,2.7,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/13.mp4,Subject_1,1,subject1_adl_13,walk,0,0,0.64,2.52,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/09.mp4,Subject_1,1,subject1_fall_09,fall,1,1,0.64,2.16,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/06.mp4,Subject_1,1,subject1_adl_06,lie_down,5,0,0.7,3.1,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/04.mp4,Subject_1,1,subject1_fall_04,fall,1,1,0.72,3.06,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/10.mp4,Subject_1,1,subject1_fall_10,fall,1,1,0.72,2.34,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/08.mp4,Subject_1,1,subject1_fall_08,fall,1,1,0.76,2.4,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/03.mp4,Subject_1,1,subject1_fall_03,fall,1,1,0.8,3.28,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/05.mp4,Subject_1,1,subject1_adl_05,walk,0,0,1.0,2.08,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/07.mp4,Subject_1,1,subject1_fall_07,fall,1,1,1.0,2.74,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/04.mp4,Subject_1,1,subject1_adl_04,stand_up,7,0,1.14,3.58,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/02.mp4,Subject_1,1,subject1_fall_02,fall,1,1,1.14,2.78,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/15.mp4,Subject_1,1,subject1_adl_15,other,9,0,1.28,3.12,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/16.mp4,Subject_1,1,subject1_fall_16,fall,1,1,1.52,4.5,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/14.mp4,Subject_1,1,subject1_adl_14,walk,0,0,1.62,4.18,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/12.mp4,Subject_1,1,subject1_fall_12,fall,1,1,1.66,3.78,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/05.mp4,Subject_1,1,subject1_fall_05,fall,1,1,1.76,3.6,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/03.mp4,Subject_1,1,subject1_adl_03,lying,6,0,1.9,6.7,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/13.mp4,Subject_1,1,subject1_fall_13,fallen,2,1,1.92,4.32,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/11.mp4,Subject_1,1,subject1_adl_11,sit_down,3,0,1.94,3.9,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/05.mp4,Subject_1,1,subject1_adl_05,sit_down,3,0,2.08,3.78,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/09.mp4,Subject_1,1,subject1_fall_09,fallen,2,1,2.16,4.48,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/06.mp4,Subject_1,1,subject1_fall_06,fall,1,1,2.24,4.5,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/14.mp4,Subject_1,1,subject1_fall_14,fallen,2,1,2.274,5.694,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/01.mp4,Subject_1,1,subject1_fall_01,fall,1,1,2.28,4.42,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/10.mp4,Subject_1,1,subject1_fall_10,fallen,2,1,2.34,4.48,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/Fall/08.mp4,Subject_1,1,subject1_fall_08,fallen,2,1,2.4,4.34,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/13.mp4,Subject_1,1,subject1_adl_13,sit_down,3,0,2.52,3.86,train
GMDCSA24,/content/fall_detection_work/GMDCSA24/ekramalam-GMDCSA24-A-Dataset-for-Human-Fall-Detection-in-Videos-5abac76/Subject 1/ADL/02.mp4,Subject_1,1,subject1_adl_02,lying,6,0,2.58,6.68,train
